Instance,IR,NG,PS,PC,PM,NMP,Time,Accuracy
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.4,0.8,3,16.7123439,99.36046839308152
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.4,0.8,15,0.799233,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.4,0.8,15,0.954441,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.4,0.8,15,0.8724045,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.4,0.8,15,2.6150772,97.93704698666937
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.4,0.8,15,4.0725695,98.32225359227155
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.4,0.8,15,3.0176976,99.66862112128598
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.4,0.8,15,14.8622772,96.26730417371492
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.4,0.8,15,22.1231225,98.34720979838987
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.4,0.8,15,17.6987273,99.34488623365945
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.2,3,0.5073337,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.2,3,0.6136641,99.66555183946488
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.2,3,0.6046995,99.87295643743104
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.2,3,2.279226,98.34254143646409
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.2,3,3.3278232,98.37096235894754
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.2,3,2.6522928,99.68245602477106
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.2,3,14.796723,96.9534297649049
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.2,3,19.916663,98.66648317621963
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.2,3,15.9413089,99.45992898513727
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.2,15,0.7497812,99.45449325294287
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.2,15,0.9788792,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.2,15,0.9563212,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.2,15,2.3735759,97.91677226417963
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.2,15,3.2310557,98.23024814410579
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.2,15,3.5514046,99.6060346531392
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.2,15,15.3023574,96.72644733662443
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.2,15,20.1170079,98.6398770614005
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.2,15,17.0564088,99.38964350008455
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.4,3,0.5934238,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.4,3,0.7544365,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.4,3,0.7562909,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.4,3,2.2480651,98.18203321675368
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.4,3,2.937663,98.72094386765647
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.4,3,2.7596532,99.6297516305422
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.4,3,15.4244003,96.56764594193392
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.4,3,20.5683431,98.65547374939793
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.4,3,16.6955617,99.42578084853146
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.4,15,0.7975901,99.06894713096264
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.4,15,0.9587365,99.66555183946488
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.4,15,0.942563,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.4,15,2.495622,97.9961815939311
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.4,15,3.2141319,98.29970323732896
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.4,15,3.1103271,99.65544502272877
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.4,15,18.9085045,96.38295301550039
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.4,15,20.4451189,98.42519323837703
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.4,15,17.2768292,99.41484018340533
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.6,3,0.6192807,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.6,3,0.8400967,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.6,3,0.8814677,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.6,3,2.1952558,98.54528866136145
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.6,3,3.0196312,98.14996888051017
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.6,3,2.7509768,99.63568087489294
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.6,3,15.2764795,96.53398695066801
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.6,3,19.8725121,98.52152572306704
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.6,3,17.1115969,99.35814764593356
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.6,15,0.8164436,99.04023624953857
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.6,15,1.0030741,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.6,15,0.9738453,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.6,15,2.5635705,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.6,15,3.2655313,98.3384898478302
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.6,15,3.0932454,99.63568087489294
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.6,15,15.7201835,96.41920115994063
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.6,15,20.2443742,98.34124635886144
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.6,15,17.2722085,99.39262731784622
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.8,3,0.6310829,99.56933677863911
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.8,3,0.7773382,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.8,3,0.7972228,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.8,3,2.2686353,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.8,3,2.9677991,98.41786709722811
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.8,3,2.7867765,99.63238685025364
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.8,3,14.9077912,96.88007042496633
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.8,3,19.8030226,98.60501387646505
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.8,3,16.9452665,99.42047628362182
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.6,0.8,15,0.7950566,99.38476682662728
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.6,0.8,15,1.0131001,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.6,0.8,15,1.0782475,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.6,0.8,15,2.4864019,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.6,0.8,15,3.3653498,98.28346698177029
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.6,0.8,15,3.0536309,99.63699848474866
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.6,0.8,15,15.6260293,96.43646218110263
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.6,0.8,15,19.9699461,98.74859515126494
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.6,0.8,15,17.7129026,99.40754640665457
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.2,3,0.51391,98.95820515975555
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.2,3,0.6438761,99.58135509974974
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.2,3,0.6143799,99.96155260606466
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.2,3,2.1289845,98.49122273472216
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.2,3,2.6158524,98.63795856146776
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.2,3,2.4581705,99.61525792212925
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.2,3,15.0354806,96.77995650222667
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.2,3,18.6269699,98.85089107548339
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.2,3,16.2208627,99.46722276188802
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.2,15,0.7706547,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.2,15,0.9723996,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.2,15,0.9953665,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.2,15,2.4831332,98.1347255309443
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.2,15,3.261242,98.25189648485068
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.2,15,3.1453765,99.62250477633573
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.2,15,15.0040367,96.54261746124901
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.2,15,20.451238,98.5898759145852
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.2,15,18.1510582,99.39262731784622
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.4,3,0.6322396,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.4,3,0.7985692,99.82459012559347
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.4,3,0.7694791,100.0
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.4,3,2.2994321,98.5182556980418
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.4,3,2.9628773,98.55497325527904
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.4,3,3.0420762,99.7272547598656
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.4,3,14.5090427,96.3872682707909
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.4,3,20.6751055,98.78162343173008
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.4,3,17.2877149,99.47517960925248
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.4,15,0.9007164,99.53242278823674
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.4,15,1.0216528,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.4,15,1.0368354,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.4,15,2.4997416,98.20230793924341
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.4,15,3.305652,98.24558238546675
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.4,15,3.2805539,99.61262270241782
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.4,15,15.9225434,97.06907860669037
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.4,15,22.3353342,98.49675451271818
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.4,15,19.5615684,99.38898042947085
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.6,3,0.753071,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.6,3,0.9173524,99.64918025118695
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.6,3,0.9225759,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.6,3,2.4303752,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.6,3,3.2847769,98.37457041573833
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.6,3,3.2207692,99.69826734303973
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.6,3,15.0616669,96.6867469879518
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.6,3,21.3910498,98.54033349388747
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.6,3,19.5207782,99.42147088954239
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.6,15,0.8718675,99.38886838111645
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.6,15,1.1210862,99.66555183946488
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.6,15,1.1841202,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.6,15,2.6075671,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.6,15,3.5272954,98.34390193301643
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.6,15,3.374905,99.61921075169641
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.6,15,15.9141675,96.37345945386129
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.6,15,21.2474105,98.41555998990803
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.6,15,19.2238843,99.39030657069824
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.8,3,0.7011108,99.2494155284853
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.8,3,0.9110205,99.74507098252917
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.75_1.dat,0.85,500,200,0.8,0.8,3,0.9442808,99.95988098024138
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.25_1.dat,0.85,500,200,0.8,0.8,3,2.5536851,98.31381891293697
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.50_1.dat,0.85,500,200,0.8,0.8,3,3.2689611,98.36735430215671
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR10x250\OR10x250-0.75_1.dat,0.85,500,200,0.8,0.8,3,3.2341777,99.59154094472626
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.25_1.dat,0.85,500,200,0.8,0.8,3,15.6680267,96.40021403666242
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.50_1.dat,0.85,500,200,0.8,0.8,3,20.8541544,98.56189362141333
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR30x500\OR30x500-0.75_1.dat,0.85,500,200,0.8,0.8,3,19.0303858,99.42014474831498
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.25_1.dat,0.85,500,200,0.8,0.8,15,0.8872094,99.2248062015504
C:\Users\USER\Desktop\my_projects\optimization_with_java\All-MKP-Instances\chubeas\OR5x100\OR5x100-0.50_1.dat,0.85,500,200,0.8,0.8,15,1.1990387,99.82459012559347
